Year,Survey_Date,Club,Club_Code,Last_Name,First_Name,Position,Base_Salary,Guaranteed_Compensation
2010,8/12/2010,CLB,CLB,Francis,Shaun,D,40000,40000
2010,8/12/2010,CLB,CLB,Garey,Jason,F,75000,76250
2010,8/12/2010,CLB,CLB,Gaven,Eddie,M/F,190575,190575
2010,8/12/2010,CLB,CLB,Griffit,Leandre,M,40008,40008
2010,8/12/2010,CLB,CLB,Gruenebaum,Andy,GK,40000,40000
2010,8/12/2010,CLB,CLB,Hejduk,Frankie,M,120000,127500
2010,8/12/2010,CLB,CLB,Hesmer,William,GK,125000,136000
2010,8/12/2010,CLB,CLB,Iro,Andy,D,52360,71110
2010,8/12/2010,CLB,CLB,Lenhart,Steven,F,40000,42333
2010,8/12/2010,CLB,CLB,Marshall,Chad,D,250000,320000
2010,8/12/2010,CLB,CLB,Mendoza,Andres,F,216000,240833
2010,8/12/2010,CLB,CLB,Moffat,Adam,M,50400,50400
2010,8/12/2010,CLB,CLB,O'Rourke,Danny,D,110000,122500
2010,8/12/2010,CLB,CLB,Oughton,Duncan,D,40000,40000
2010,8/12/2010,CLB,CLB,Padula,Gino,D,165000,190000
2010,8/12/2010,CLB,CLB,Renteria,Emilio,F,108000,109875
2010,8/12/2010,CLB,CLB,Rogers,Robbie,M/F,115000,115000
2010,8/12/2010,COL,COL,Akpan,Andre,F,40000,65000
2010,8/12/2010,COL,COL,Amarikwa,Quincy,F,40000,40000
2010,8/12/2010,COL,COL,Ballouchy,Mehdi,M,88800,88800
2010,8/12/2010,COL,COL,Baudet,Julien,D,168000,181750
2010,8/12/2010,COL,COL,Casey,Conor,F,350000,350000
2010,8/12/2010,COL,COL,Ceus,Steward,GK,40000,40000
2010,8/12/2010,COL,COL,Clark,Colin,M,89250,94250
2010,8/12/2010,COL,COL,Cummings,Omar,F,71500,80250
2010,8/12/2010,COL,COL,Earls,Danny,D/M,40000,41250
2010,8/12/2010,COL,COL,Holody,Mike,D,40000,40000
2010,8/12/2010,COL,COL,Joyce,Ian,GK,54000,54000
2010,8/12/2010,COL,COL,Kimura,Kosuke,D,57750,57750
2010,8/12/2010,COL,COL,LaBauex,Ross,M,40000,40000
2010,8/12/2010,COL,COL,Larentowicz,Jeff,D,150000,150000
2010,8/12/2010,COL,COL,Lopez,Claudio,F,120000,120000
2010,8/12/2010,COL,COL,Mastroeni,Pablo,M/D,255000,300500
2010,8/12/2010,COL,COL,Moor,Drew,D,145200,162389
2010,8/12/2010,COL,COL,O'Brien,Ciaran,M,75000,108750
2010,8/12/2010,COL,COL,Palguta,Scott,D,57750,57750
2010,8/12/2010,COL,COL,Pickens,Matt,GK,135000,137500
2010,8/12/2010,COL,COL,Schunk,Ross,F,40000,40000
2010,8/12/2010,COL,COL,Smith,Jamie,M,172800,182800
2010,8/12/2010,COL,COL,Thompson,Wells,M,40000,48125
2010,8/12/2010,COL,COL,Wallace,Anthony,D/M,57500,57500
2010,8/12/2010,COL,COL,Wynne,Marvell,D,66500,171750
2010,8/12/2010,DAL,FCD,Alexander,Eric,M,40000,40000
2010,8/12/2010,DAL,FCD,Avila,Eric,M,75000,108000
2010,8/12/2010,DAL,FCD,Benitez,Jair,D,42000,63250
2010,8/12/2010,DAL,FCD,Chavez,Marvin,M,60000,70000
2010,8/12/2010,DAL,FCD,Cunningham,Jeffrey,F,220000,230125
2010,8/12/2010,DAL,FCD,Davies,Kyle,D,57500,57500
2010,8/12/2010,DAL,FCD,Edward,Edson,D,40000,40000
2010,8/12/2010,DAL,FCD,Ferreira,David,M/F,300000,300000
2010,8/12/2010,DAL,FCD,Goncalves,Jackson,D,64620,75870
2010,8/12/2010,DAL,FCD,Guarda,Bruno,M,75000,105000
2010,8/12/2010,DAL,FCD,Harris,Atiba,M/F,68970,71970
2010,8/12/2010,DAL,FCD,Hartman,Kevin,GK,75000,80000
2010,8/12/2010,DAL,FCD,Hernandez,Moises,D,31260,31260
2010,8/12/2010,DAL,FCD,Hernandez,Daniel,M/D,100000,112500
2010,8/12/2010,DAL,FCD,Ihemelu,Ugo,D,150000,150000
2010,8/12/2010,DAL,FCD,John,George,D,40000,40000
2010,8/12/2010,DAL,FCD,Lambo,Josh,GK,75000,108000
2010,8/12/2010,DAL,FCD,Leyva,Bryan,M,45000,60833
2010,8/12/2010,DAL,FCD,Loyd,Zach,M,40000,57125
2010,8/12/2010,DAL,FCD,Luna,Ruben,F,45000,47000
2010,8/12/2010,DAL,FCD,Marosevic,Peri,F,75000,124000
2010,8/12/2010,DAL,FCD,McCarty,Dax,M,145000,165000
2010,8/12/2010,DAL,FCD,Pearce,Heath,D,198000,207500
2010,8/12/2010,DAL,FCD,Rodriguez,Milton,F,84000,114000
2010,8/12/2010,DAL,FCD,Sala,Dario,GK,160000,178125
2010,8/12/2010,DAL,FCD,Shea,Brek,M/D,75000,108000
2010,8/12/2010,DAL,FCD,Ulloa,Victor,M,31260,31260
2010,8/12/2010,DAL,FCD,Wiedeman,Andrew,F,65000,108000
2010,8/12/2010,DAL,FCD,Yeisley,Jason,F,40000,40000
2010,8/12/2010,DC,DC,Allsopp,Danny,F,180000,217500
2010,8/12/2010,DC,DC,Barklage,Brandon,M/F,40000,40000
2010,8/12/2010,DC,DC,Boskovic,Branko,M,380000,516200
2010,8/12/2010,DC,DC,Burch,Marc,D,79000,81500
2010,8/12/2010,DC,DC,Cristman,Adam,F,40000,40000
2010,8/12/2010,DC,DC,Graye,Jordan,D,40000,40000
2010,8/12/2010,DC,DC,Hamid,Bill,GK,40000,46667
2010,8/12/2010,DC,DC,Hernandez,Pablo,F,240000,249091
2010,8/12/2010,DC,DC,Jakovic,Dejan,D,147600,167103
2010,8/12/2010,DC,DC,James,Julius,D,52085,61460
2010,8/12/2010,DC,DC,King,Stephen,M,40000,40000
2010,8/12/2010,DC,DC,McTavish,Devon,D/M,70000,72500
2010,8/12/2010,DC,DC,Moreno,Jaime,F,160000,185000
2010,8/12/2010,DC,DC,Morsink,Kurt,M,40000,40000
2010,8/12/2010,DC,DC,Najar,Andy,M/F,39000,58996
2010,8/12/2010,DC,DC,Pena,Juan,D,40000,40000
2010,8/12/2010,DC,DC,Perkins,Troy,GK,200000,205000
2010,8/12/2010,DC,DC,Pontius,Chris,M/F,100000,100000
2010,8/12/2010,DC,DC,Quaranta,Santino,M/F,105000,107500
2010,8/12/2010,DC,DC,Quinn,Andrew,GK,40008,40008
2010,8/12/2010,DC,DC,Rice,Barry,D,40000,40000
2010,8/12/2010,DC,DC,Shanosky,Conor,D,31250,37136
2010,8/12/2010,DC,DC,Simms,Clyde,M,165000,171000
2010,8/12/2010,DC,DC,Talley,Carey,D,99996,99996
2010,8/12/2010,DC,DC,Wallace,Rodney,M/D,75000,124000
2010,8/12/2010,DC,DC,Zayner,Jed,D,57000,60875
2010,8/12/2010,HOU,HOU,Appiah,Samuel,M,40000,40000
2010,8/12/2010,HOU,HOU,Ashe,Corey,M,40000,40000
2010,8/12/2010,HOU,HOU,Boswell,Robert,D,190000,190000
2010,8/12/2010,HOU,HOU,Cameron,Geoff,M,40000,40000
2010,8/12/2010,HOU,HOU,Chabala,Michael,M,40000,40000
2010,8/12/2010,HOU,HOU,Ching,Brian,F,350000,350000
2010,8/12/2010,HOU,HOU,Cochrane,Ryan,D,100000,100000
2010,8/12/2010,HOU,HOU,Cruz,Danny,M,75000,118000
2010,8/12/2010,HOU,HOU,Davis,Brad,M,215000,258063
2010,8/12/2010,HOU,HOU,Deric,Tyler,GK,40000,40000
2010,8/12/2010,HOU,HOU,Hainault,Andrew,D,110000,123125
2010,8/12/2010,HOU,HOU,Hall,Tally,GK,60000,69375
2010,8/12/2010,HOU,HOU,Mullan,Brian,M,180500,189813
2010,8/12/2010,HOU,HOU,Mulrooney,Richard,M,120000,125000
2010,8/12/2010,HOU,HOU,Navas,Francisco,M,40000,40000
2010,8/12/2010,HOU,HOU,Ngwenya,Joseph,M/F,72000,72000
2010,8/12/2010,HOU,HOU,Obodai,Anthony,M,96000,112667
2010,8/12/2010,HOU,HOU,Oduro,Dominic,F,40000,40000
2010,8/12/2010,HOU,HOU,Onstad,Patrick,GK,164000,172333
2010,8/12/2010,HOU,HOU,Palmer,Lovel,M,60000,71250
2010,8/12/2010,HOU,HOU,Robinson,Eddie,D,135000,145000
2010,8/12/2010,HOU,HOU,Serioux,Adrian,D,96000,96000
2010,8/12/2010,HOU,HOU,Weaver,Cam,F,85000,93250
2010,8/12/2010,KC,SKC,Aiyegbusi,Olukorede,D,40000,40000
2010,8/12/2010,KC,SKC,Arnaud,Davy,M,220000,228750
2010,8/12/2010,KC,SKC,Auvray,Stephane,M,140000,148125
2010,8/12/2010,KC,SKC,Beasley,Jamar,M,40000,40000
2010,8/12/2010,KC,SKC,Besler,Matt,D,50600,61850
2010,8/12/2010,KC,SKC,Bunbury,Teal,F,65000,163000
2010,8/12/2010,KC,SKC,Chhetri,Sunil,F,100008,110008
2010,8/12/2010,KC,SKC,Conrad,Jimmy,D,232750,244000
2010,8/12/2010,KC,SKC,Diop,Ibrahim,M,57000,58250
2010,8/12/2010,KC,SKC,Espinoza,Roger,M,75000,108750
2010,8/12/2010,KC,SKC,Harrington,Michael,M/D,78516,97266
2010,8/12/2010,KC,SKC,Hercegfalvi,Zoltan,F,168000,168000
2010,8/12/2010,KC,SKC,Hohlbein,Aaron,D,40000,40000
2010,8/12/2010,KC,SKC,Jewsbury,Jack,D,145000,154125
2010,8/12/2010,KC,SKC,Kamara,Kei,F,180000,182500
2010,8/12/2010,KC,SKC,Kounenakis,Nick,D,60000,70000
2010,8/12/2010,KC,SKC,Kronberg,Eric,GK,56000,56000
2010,8/12/2010,KC,SKC,Leathers,Jonathan,D,40000,40000
2010,8/12/2010,KC,SKC,Myers,Chance,D/M,70000,142000
2010,8/12/2010,KC,SKC,Nielsen,Jimmy,GK,100000,141667
2010,8/12/2010,KC,SKC,Rocastle,Craig,M,96000,102063
2010,8/12/2010,KC,SKC,Smith,Ryan,M/F,125000,129375
2010,8/12/2010,KC,SKC,Thomas,Shavar,D,145000,159375
2010,8/12/2010,KC,SKC,Wolff,Josh,F,220004,220004
2010,8/12/2010,KC,SKC,Zusi,Graham,F/M,40000,40000
2010,8/12/2010,LA,LAG,Beckham,David,M,5500000,6500000
2010,8/12/2010,LA,LAG,Berhalter,Gregg,D,180000,198750
2010,8/12/2010,LA,LAG,Birchall,Chris,M,132000,145125
2010,8/12/2010,LA,LAG,Bowen,Tristan,F,70000,101364
2010,8/12/2010,LA,LAG,Buddle,Edson,F,178448,188448
2010,8/12/2010,LA,LAG,DeLaGarza,AJ,D,45100,45100
2010,8/12/2010,LA,LAG,Donovan,Landon,F,2050000,2127778
2010,8/12/2010,LA,LAG,Dos Santos Cazumba,Alex,D,70000,80000
2010,8/12/2010,LA,LAG,Dunivant,Todd,D,120000,126750
2010,8/12/2010,LA,LAG,Franklin,Sean,D,73535,87285
2010,8/12/2010,LA,LAG,Gomes,Juninho,M,70000,80000
2010,8/12/2010,LA,LAG,Gonzalez,Omar,D,80000,157000
2010,8/12/2010,LA,LAG,Jordan,Bryan,F,40000,40000
2010,8/12/2010,LA,LAG,Kirovski,Jovan,F,84000,84000
2010,8/12/2010,LA,LAG,Klein,Chris,M,96000,101000
2010,8/12/2010,LA,LAG,Kovalenko,Dema,M,136500,144119
2010,8/12/2010,LA,LAG,Lewis,Eddie,M,96000,99333
2010,8/12/2010,LA,LAG,Magee,Mike,F,93500,96000
2010,8/12/2010,LA,LAG,Marshall,Yohance,D,40000,40000
2010,8/12/2010,LA,LAG,Perk,Brian,GK,52250,86350
2010,8/12/2010,LA,LAG,Ribeiro Da Silva,Leonardo,D,70000,80000
2010,8/12/2010,LA,LAG,Ricketts,Donovan,GK,160000,160000
2010,8/12/2010,LA,LAG,Saunders,Josh,GK,57475,60609
2010,8/12/2010,LA,LAG,Sesay,Israel,F,75000,107083
2010,8/12/2010,LA,LAG,Stephens,Michael,M,40000,42500
2010,8/12/2010,NE,NE,Alston,Kevin,D,75000,124000
2010,8/12/2010,NE,NE,Barnes,Darrius,D,55000,56250
2010,8/12/2010,NE,NE,Boggs,Zak,F/M,40000,40000
2010,8/12/2010,NE,NE,Burpo,Preston,GK,70000,70000
2010,8/12/2010,NE,NE,Colaluca,Nico,M,100000,133000
2010,8/12/2010,NE,NE,Dube,Mkhokheli,F,80000,89000
2010,8/12/2010,NE,NE,Gibbs,Cory,D,121000,128143
2010,8/12/2010,NE,NE,Griffiths,Jason,M,40000,40000
2010,8/12/2010,NE,NE,Jankauskas,Edgaras,F,240000,240000
2010,8/12/2010,NE,NE,Joseph,Shalrie,M,450000,475000
2010,8/12/2010,NE,NE,Linck,Roberto,F/M,40000,40000
2010,8/12/2010,NE,NE,Mansally,Kenny,F/M,65000,72500
2010,8/12/2010,NE,NE,Murray,Tim,GK,40000,40000
2010,8/12/2010,NE,NE,Nyassi,Sainey,M,70000,76750
2010,8/12/2010,NE,NE,Osei,Emmanuel,D,47250,52875
2010,8/12/2010,NE,NE,Perovic,Marko,M,180000,190000
2010,8/12/2010,NE,NE,Phelan,Pat,M,40000,40000
2010,8/12/2010,NE,NE,Reis,Matt,GK,182011,182011
2010,8/12/2010,NE,NE,Schilawski,Zack,F,40000,42500
2010,8/12/2010,NE,NE,Shuttleworth,Robert,GK,40000,40000
2010,8/12/2010,NE,NE,Sinovic,Seth,D,40000,40000
2010,8/12/2010,NE,NE,Smith,Khano,M/F,50004,50004
2010,8/12/2010,NE,NE,Stolica,Ilija,F,216000,221500
2010,8/12/2010,NE,NE,Tierney,Chris,D/M,40000,40000
2010,8/12/2010,NE,NE,Twellman,Taylor,F,434500,459500
2010,8/12/2010,None,NA,Goldthwaite,Kevin,D,120000,129000
2010,8/12/2010,None,NA,Waibel,Craig,D,84710,84710
2010,8/12/2010,None,NA,Wolyniec,John,F,88000,88000
2010,8/12/2010,NY,NYRB,Agudelo,Juan,F,40000,70000
2010,8/12/2010,NY,NYRB,Albright,Chris,D,84000,84000
2010,8/12/2010,NY,NYRB,Angel Juan,Pablo,F,1620000,1918000
2010,8/12/2010,NY,NYRB,Borman,Danleigh,M,40000,40000
2010,8/12/2010,NY,NYRB,Boyens,Andrew,D,57005,62005
2010,8/12/2010,NY,NYRB,Chinn,Conor,F,40000,40000
2010,8/12/2010,NY,NYRB,Chirgadze,Giorgi,F,40000,40000
2010,8/12/2010,NY,NYRB,Coundoul,Bouna,GK,155000,156250
2010,8/12/2010,NY,NYRB,Da Luz,Austin,M,40000,52125
2010,8/12/2010,NY,NYRB,Garcia,Irving,M,40000,40000
2010,8/12/2010,NY,NYRB,Hall,Jeremy,M,75000,124000
2010,8/12/2010,NY,NYRB,Henry,Thierry,F,5000000,5600000
2010,8/12/2010,NY,NYRB,Kandji,Macoumba,F,85000,112988
2010,8/12/2010,NY,NYRB,Lindpere,Joel,M,80000,115000
2010,8/12/2010,NY,NYRB,Marquez,Rafael,D,5544000,5544000
2010,8/12/2010,NY,NYRB,Mendes,Carlos,D,89250,92375
2010,8/12/2010,NY,NYRB,Miller,Roy,M,99996,99996
2010,8/12/2010,NY,NYRB,Nielsen,Brian,M,156000,156000
2010,8/12/2010,NY,NYRB,Petke,Mike,D,95000,95000
2010,8/12/2010,NY,NYRB,Ream,Tim,D,40000,40000
2010,8/12/2010,NY,NYRB,Richards,Dane,M/F,135000,146500
2010,8/12/2010,NY,NYRB,Robinson,Carl,M,300000,315000
2010,8/12/2010,NY,NYRB,Salou,Ibrahim,F,264000,264000
2010,8/12/2010,NY,NYRB,Sassano,Luke,M/D,40000,40000
2010,8/12/2010,NY,NYRB,Stammler,Seth,M,123900,123900
2010,8/12/2010,NY,NYRB,Sutton,Greg,GK,72000,76500
2010,8/12/2010,NY,NYRB,Tchani,Tony,M,75000,179000
2010,8/12/2010,NY,NYRB,Ubiparipovic,Sinisa,M,40000,40000
2010,8/12/2010,PHI,PHI,Arrieta,Christian,D,60000,64500
2010,8/12/2010,PHI,PHI,Califf,Daniel,D,250000,250000
2010,8/12/2010,PHI,PHI,Carreiro,Fred,M/F,250000,282000
2010,8/12/2010,PHI,PHI,Coudet,Eduardo,M,180000,185000
2010,8/12/2010,PHI,PHI,Gonzalez Juan,Diego,D,180000,184463
2010,8/12/2010,PHI,PHI,Harvey,Jordan,D,55000,56250
2010,8/12/2010,PHI,PHI,Jacobson,Andrew,M,40000,40000
2010,8/12/2010,PHI,PHI,Knighton,Brad,GK,40000,40000
2010,8/12/2010,PHI,PHI,Le Toux,Sebastian,M,110000,122000
2010,8/12/2010,PHI,PHI,Mapp,Justin,M,162000,170333
2010,8/12/2010,PHI,PHI,McInerney,Jack,F,52250,116417
2010,8/12/2010,PHI,PHI,Miglioranzi,Stefani,M,125000,148125
2010,8/12/2010,PHI,PHI,Moreno,Alejandro,F,145000,158125
2010,8/12/2010,PHI,PHI,Mwanga,Danny,F,100000,206250
2010,8/12/2010,PHI,PHI,Nakazawa,Kyle,M,40000,40000
2010,8/12/2010,PHI,PHI,Noone,JT,M,40012,40012
2010,8/12/2010,PHI,PHI,Okugo,Amobi,M,75000,158000
2010,8/12/2010,PHI,PHI,Orozco,Michael,D,150000,200000
2010,8/12/2010,PHI,PHI,Salinas,Shea,M,40000,40000
2010,8/12/2010,PHI,PHI,Seitz,Chris,GK,100000,135500
2010,8/12/2010,PHI,PHI,Stahl,Toni,M,40000,110300
2010,8/12/2010,PHI,PHI,Torres,Roger,M,96000,99125
2010,8/12/2010,PHI,PHI,Zimmerman,Nick,D,40000,40000
2010,8/12/2010,Pool,NA,Guppy,Kevin,GK,40000,40000
2010,8/12/2010,Pool,NA,Horwath,Alex,GK,40000,40000
2010,8/12/2010,Pool,NA,Sharpe,Christopher,GK,40000,40000
2010,8/12/2010,RSL,RSL,Alexandre,Jean,M,40000,40000
2010,8/12/2010,RSL,RSL,Beckerman,Kyle,M,250000,250000
2010,8/12/2010,RSL,RSL,Beltran,Anthony,D,75000,110500
2010,8/12/2010,RSL,RSL,Borchers,Nat,D,140000,147500
2010,8/12/2010,RSL,RSL,Campos,Pablo,F,78750,83597
2010,8/12/2010,RSL,RSL,Espindola,Fabian,F,75000,75000
2010,8/12/2010,RSL,RSL,Findley,Robert,F,73566,87316
2010,8/12/2010,RSL,RSL,Gil,Luis,M,85500,180583
2010,8/12/2010,RSL,RSL,Gonzalez,Nelson,M/F,40008,40008
2010,8/12/2010,RSL,RSL,Grabavoy,Ned,M,105000,105000
2010,8/12/2010,RSL,RSL,Horst,David,D,40000,40000
2010,8/12/2010,RSL,RSL,Johnson,Will,F,76320,89891
2010,8/12/2010,RSL,RSL,McKenzie,Rauwshan,D,40000,40000
2010,8/12/2010,RSL,RSL,Melia,Tim,GK,40000,40000
2010,8/12/2010,RSL,RSL,Morales,Javier,M,200000,252500
2010,8/12/2010,RSL,RSL,Nimo,Alex,F/M,75000,108000
2010,8/12/2010,RSL,RSL,Olave,Jamison,D,225000,240000
2010,8/12/2010,RSL,RSL,Reynish,Kyle,GK,40000,40000
2010,8/12/2010,RSL,RSL,Rimando,Nick,GK,120000,131000
2010,8/12/2010,RSL,RSL,Russell,Robbie,D/M,114000,119751
2010,8/12/2010,RSL,RSL,Saborio,Alvaro,F,120000,128125
2010,8/12/2010,RSL,RSL,Schuler,Chris,D,40000,40000
2010,8/12/2010,RSL,RSL,Warner,Collen,M/F,40000,43750
2010,8/12/2010,RSL,RSL,Williams,Andy,M,88200,88200
2010,8/12/2010,RSL,RSL,Wingert,Chris,D,125000,125000
2010,8/12/2010,SEA,SEA,Alonso,Osvaldo,M,67925,68738
2010,8/12/2010,SEA,SEA,Boss,Terry,GK,40000,42500
2010,8/12/2010,SEA,SEA,Estrada,David,F,40000,40000
2010,8/12/2010,SEA,SEA,Evans,Brad,F,110000,123750
2010,8/12/2010,SEA,SEA,Fernandez,Alvaro,M,300000,300000
2010,8/12/2010,SEA,SEA,Fucito,Michael,M/F,40000,40000
2010,8/12/2010,SEA,SEA,Gonzalez,Leonardo,D,72000,72000
2010,8/12/2010,SEA,SEA,Graham,Taylor,D,57750,57750
2010,8/12/2010,SEA,SEA,Hurtado John,Kennedy,D,120000,121000
2010,8/12/2010,SEA,SEA,Ianni,Patrick,D,75600,75600
2010,8/12/2010,SEA,SEA,Jaqua,Nate,F,150000,157000
2010,8/12/2010,SEA,SEA,Keller,Kasey,GK,300000,300000
2010,8/12/2010,SEA,SEA,Levesque,Roger,F,40000,40000
2010,8/12/2010,SEA,SEA,Marshall,Tyrone,D,165375,169125
2010,8/12/2010,SEA,SEA,Montano,Miguel,F,40008,40008
2010,8/12/2010,SEA,SEA,Montero,Fredy,F,180000,180000
2010,8/12/2010,SEA,SEA,Nkufo,Blaise,F,480000,480000
2010,8/12/2010,SEA,SEA,Noonan,Pat,F,96000,96000
2010,8/12/2010,SEA,SEA,Nyassi,Sanna,M,40000,40000
2010,8/12/2010,SEA,SEA,Parke,Jeff,D,100000,100000
2010,8/12/2010,SEA,SEA,Riley,James,D,72450,76075
2010,8/12/2010,SEA,SEA,Scott,Zach,D,42008,42008
2010,8/12/2010,SEA,SEA,Seamon,Michael,M,40000,40000
2010,8/12/2010,SEA,SEA,Sturgis,Nathan,D/M,65000,69250
2010,8/12/2010,SEA,SEA,Vagenas,Peter,M,117000,117000
2010,8/12/2010,SEA,SEA,Wahl,Tyson,D,49400,52300
2010,8/12/2010,SEA,SEA,Zakuani,Steve,F,80000,178000
2010,8/12/2010,SJ,SJ,Alvarez,Arturo,M/F,183338,192676
2010,8/12/2010,SJ,SJ,Beitashour,Steven,D,40000,40000
2010,8/12/2010,SJ,SJ,Burling,Bobby,D,40000,40000
2010,8/12/2010,SJ,SJ,Busch,Jon,GK,84000,90800
2010,8/12/2010,SJ,SJ,Cannon,Joe,GK,190000,200256
2010,8/12/2010,SJ,SJ,Convey,Bobby,M,285000,307500
2010,8/12/2010,SJ,SJ,Corrales,Ramiro,M,150000,160625
2010,8/12/2010,SJ,SJ,Cronin,Sam,M,57500,105500
2010,8/12/2010,SJ,SJ,Da Silva,Eduardo,F,48000,48000
2010,8/12/2010,SJ,SJ,Gjertsen,Joey,M,65000,73625
2010,8/12/2010,SJ,SJ,Glen,Cornell,F,85000,99875
2010,8/12/2010,SJ,SJ,Hernandez,Jason,D,125000,125000
2010,8/12/2010,SJ,SJ,Jassey,Omar,M,42000,47500
2010,8/12/2010,SJ,SJ,Johnson,Ryan,M,125000,125000
2010,8/12/2010,SJ,SJ,Leitch,Chris,D,101000,101000
2010,8/12/2010,SJ,SJ,Luiz Moreira,Andre,M,60000,60000
2010,8/12/2010,SJ,SJ,McDonald,Brandon,M,40000,40000
2010,8/12/2010,SJ,SJ,Morrow,Justin,D,40000,40000
2010,8/12/2010,SJ,SJ,Opara,Ike,D,80000,165900
2010,8/12/2010,SJ,SJ,Ring,Brad,M,40000,40000
2010,8/12/2010,SJ,SJ,Sealy,Scott,F,138000,145000
2010,8/12/2010,SJ,SJ,Stephenson,Khari,M,151500,167333
2010,8/12/2010,SJ,SJ,Ward,Tim,D,55000,55000
2010,8/12/2010,SJ,SJ,Wondolowski,Chris,M,48000,48000
2010,8/12/2010,TFC,TFC,Attakora-Gyan,Nana,D,40000,40000
2010,8/12/2010,TFC,TFC,Barrett,Chad,F,205000,212500
2010,8/12/2010,TFC,TFC,Cann,Adrian,D,56592,65342
2010,8/12/2010,TFC,TFC,Conway,Jon,GK,60000,69833
2010,8/12/2010,TFC,TFC,de Guzman,Julian,M,1670796,1717546
2010,8/12/2010,TFC,TFC,DeRosario,Dwayne,M,375000,443750
2010,8/12/2010,TFC,TFC,Frei,Stefan,GK,80000,135000
2010,8/12/2010,TFC,TFC,Gala,Gabe,D/M,40000,40000
2010,8/12/2010,TFC,TFC,Garcia,Nick,D,190000,198750
2010,8/12/2010,TFC,TFC,Gargan,Daniel,M,40000,40000
2010,8/12/2010,TFC,TFC,Gomez,Emmanuel,D,40000,45600
2010,8/12/2010,TFC,TFC,Harden,Ty,D,40000,40000
2010,8/12/2010,TFC,TFC,Herold,Zachary,D,60000,109167
2010,8/12/2010,TFC,TFC,Hscanovics,Raivis,D,114000,120250
2010,8/12/2010,TFC,TFC,Ibrahim,Fuad,F,100000,133000
2010,8/12/2010,TFC,TFC,Joseph,Nane,M,40000,40000
2010,8/12/2010,TFC,TFC,Kocic,Milos,GK,40000,40000
2010,8/12/2010,TFC,TFC,LaBrocca,Nick,M,77000,79500
2010,8/12/2010,TFC,TFC,Martinez Miguel,Mista,F,968736,987338
2010,8/12/2010,TFC,TFC,Peterson,Jacob,F,125000,143000
2010,8/12/2010,TFC,TFC,Santos,Maicon,F,93000,93000
2010,8/12/2010,TFC,TFC,Sanyang,Amadou,D,40000,46556
2010,8/12/2010,TFC,TFC,Saric,Martin,M,90000,90000
2010,8/12/2010,TFC,TFC,Usanov,Maxim,D,96000,102250
2010,8/12/2010,TFC,TFC,White,O'Brian,F,105000,182000
2009,9/15/2009,CHI,CHI,Banner,Michael,D,34000,34000
2009,9/15/2009,CHI,CHI,Blanco,Cuauhtemoc,M,2769240,2943702
2009,9/15/2009,CHI,CHI,Brown,C.J.,D,91200,96000
2009,9/15/2009,CHI,CHI,Busch,Jon,GK,135000,136350
2009,9/15/2009,CHI,CHI,Carr,Calen,F,58410,70910
2009,9/15/2009,CHI,CHI,Conde,Wilman,D,168000,188000
2009,9/15/2009,CHI,CHI,Dimitrov,Stefan,F,34008,34008
2009,9/15/2009,CHI,CHI,Dykstra,Andrew,GK,34000,34000
2009,9/15/2009,CHI,CHI,Husidic,Baggio,M,55000,97000
2009,9/15/2009,CHI,CHI,Lowry,Peter,F/M,20100,20100
2009,9/15/2009,CHI,CHI,Mapp,Justin,M,220000,255000
2009,9/15/2009,CHI,CHI,McBride,Brian,F,360000,385333
2009,9/15/2009,CHI,CHI,Myrie,Dave,D,34000,34000
2009,9/15/2009,CHI,CHI,Nyarko,Patrick,F,80000,160000
2009,9/15/2009,CHI,CHI,Pappa,Marco,M,42000,42000
2009,9/15/2009,CHI,CHI,Pause,Logan,M,145000,153125
2009,9/15/2009,CHI,CHI,Prideaux,Brandon,D,75600,75600
2009,9/15/2009,CHI,CHI,Robinson,Dasan,D,46856,46856
2009,9/15/2009,CHI,CHI,Rolfe,Chris,F,95550,100250
2009,9/15/2009,CHI,CHI,Segares,Gonzalo,D,61520,64020
2009,9/15/2009,CHI,CHI,Thorrington,John,M,63000,64875
2009,9/15/2009,CHI,CHI,Ward,Tim,D,45000,45000
2009,9/15/2009,CHI,CHI,Washington,Austin,D,20100,20100
2009,9/15/2009,CHI,CHI,Woolard,Daniel,D,34000,34000
2009,9/15/2009,CHV,CHV,Bornstein,Jonathan,D,90000,90000
2009,9/15/2009,CHV,CHV,Braun,Justin,F,20100,20100
2009,9/15/2009,CHV,CHV,Chijindu,Chukwudi,M,20100,20100
2009,9/15/2009,CHV,CHV,Conway,Jon,GK,36000,42125
2009,9/15/2009,CHV,CHV,Cuesta,Yamith,D,36000,36000
2009,9/15/2009,CHV,CHV,Curtin,Jim,D,109204,109204
2009,9/15/2009,CHV,CHV,Flores,Jorge,F,34000,34000
2009,9/15/2009,CHV,CHV,Galindo,Maykel,F,87725,87725
2009,9/15/2009,CHV,CHV,Harmse,Kevin,D/M,79200,79200
2009,9/15/2009,CHV,CHV,Jazic,Ante,D,90000,98500
2009,9/15/2009,CHV,CHV,Kennedy,Dan,GK,50000,50000
2009,9/15/2009,CHV,CHV,Kljestan,Sacha,M,170000,203000
2009,9/15/2009,CHV,CHV,Lahoud,Michael,M,36000,45375
2009,9/15/2009,CHV,CHV,Lillingston,Eduardo,F,96000,96000
2009,9/15/2009,CHV,CHV,Marsch,Jesse,M,165000,174375
